Record Length,2.500000e+03,,  -0.000074800000,   0.00000,
Sample Interval,4.000000e-08,,  -0.000074760000,   0.00000,
Trigger Point,1.870000000000e+03,,  -0.000074720000, -25.60000,
,,,  -0.000074680000, -20.80000,
,,,  -0.000074640000, -23.20000,
,,,  -0.000074600000, -24.80000,
Source,CH1,,  -0.000074560000, -27.20000,
Vertical Units,V,,  -0.000074520000, -28.80000,
Vertical Scale,2.000000e+01,,  -0.000074480000, -31.20000,
Vertical Offset,0.000000e+00,,  -0.000074440000, -31.20000,
Horizontal Units,s,,  -0.000074400000, -35.20000,
Horizontal Scale,1.000000e-05,,  -0.000074360000, -35.20000,
Pt Fmt,Y,,  -0.000074320000, -35.20000,
Yzero,0.000000e+00,,  -0.000074280000, -35.20000,
Probe Atten,1.000000e+01,,  -0.000074240000, -35.20000,
Model Number,TBS1102B,,  -0.000074200000, -33.60000,
Serial Number,C033696,,  -0.000074160000, -32.00000,
Firmware Version,FV:v4.06,,  -0.000074120000, -31.20000,
,,,-00.000074080000, -30.40000,
,,,-00.000074040000, -29.60000,
,,,-00.000074000000, -28.00000,
,,,-00.000073960000, -25.60000,
,,,-00.000073920000, -25.60000,
,,,-00.000073880000, -25.60000,
,,,-00.000073840000, -24.80000,
,,,-00.000073800000, -26.40000,
,,,-00.000073760000, -27.20000,
,,,-00.000073720000, -27.20000,
,,,-00.000073680000, -28.00000,
,,,-00.000073640000, -28.80000,
,,,-00.000073600000, -31.20000,
,,,-00.000073560000, -32.00000,
,,,-00.000073520000, -32.80000,
,,,-00.000073480000, -33.60000,
,,,-00.000073440000, -33.60000,
,,,-00.000073400000, -33.60000,
,,,-00.000073360000, -33.60000,
,,,-00.000073320000, -32.80000,
,,,-00.000073280000, -32.00000,
,,,-00.000073240000, -30.40000,
,,,-00.000073200000, -29.60000,
,,,-00.000073160000, -28.80000,
,,,-00.000073120000, -28.80000,
,,,-00.000073080000, -28.00000,
,,,-00.000073040000, -28.00000,
,,,-00.000073000000, -28.00000,
,,,-00.000072960000, -27.20000,
,,,-00.000072920000, -28.00000,
,,,-00.000072880000, -28.00000,
,,,-00.000072840000, -28.80000,
,,,-00.000072800000, -29.60000,
,,,-00.000072760000, -30.40000,
,,,-00.000072720000, -31.20000,
,,,-00.000072680000, -32.00000,
,,,-00.000072640000, -32.80000,
,,,-00.000072600000, -31.20000,
,,,-00.000072560000, -32.00000,
,,,-00.000072520000, -32.00000,
,,,-00.000072480000, -32.80000,
,,,-00.000072440000, -32.00000,
,,,-00.000072400000, -30.40000,
,,,-00.000072360000, -30.40000,
,,,-00.000072320000, -30.40000,
,,,-00.000072280000, -28.80000,
,,,-00.000072240000, -29.60000,
,,,-00.000072200000, -27.20000,
,,,-00.000072160000, -28.00000,
,,,-00.000072120000, -28.00000,
,,,-00.000072080000, -28.00000,
,,,-00.000072040000, -28.00000,
,,,-00.000072000000, -29.60000,
,,,-00.000071960000, -29.60000,
,,,-00.000071920000, -29.60000,
,,,-00.000071880000, -29.60000,
,,,-00.000071840000, -31.20000,
,,,-00.000071800000, -31.20000,
,,,-00.000071760000, -31.20000,
,,,-00.000071720000, -32.00000,
,,,-00.000071680000, -32.00000,
,,,-00.000071640000, -32.00000,
,,,-00.000071600000, -31.20000,
,,,-00.000071560000, -29.60000,
,,,-00.000071520000, -31.20000,
,,,-00.000071480000, -30.40000,
,,,-00.000071440000, -30.40000,
,,,-00.000071400000, -28.80000,
,,,-00.000071360000, -29.60000,
,,,-00.000071320000, -28.80000,
,,,-00.000071280000, -28.80000,
,,,-00.000071240000, -28.80000,
,,,-00.000071200000, -28.00000,
,,,-00.000071160000, -28.00000,
,,,-00.000071120000, -29.60000,
,,,-00.000071080000, -29.60000,
,,,-00.000071040000, -30.40000,
,,,-00.000071000000, -29.60000,
,,,-00.000070960000, -30.40000,
,,,-00.000070920000, -31.20000,
,,,-00.000070880000, -31.20000,
,,,-00.000070840000, -30.40000,
,,,-00.000070800000, -32.80000,
,,,-00.000070760000, -32.00000,
,,,-00.000070720000, -31.20000,
,,,-00.000070680000, -29.60000,
,,,-00.000070640000, -29.60000,
,,,-00.000070600000, -30.40000,
